WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
OVOC6928	OVOC_OM2	20952177	20956948	-1	WBGene00243737
OVOC6930	OVOC_OM2	20964147	20973996	-1	WBGene00243739
OVOC6932	OVOC_OM2	20987419	20995136	-1	WBGene00243741
OVOC6934	OVOC_OM2	20995135	21001035	1	WBGene00243743
OVOC6935	OVOC_OM2	21004786	21009731	1	WBGene00243744
OVOC6937	OVOC_OM2	21016426	21024505	-1	WBGene00243746
OVOC6938	OVOC_OM2	21030080	21043528	1	WBGene00243747
OVOC6941	OVOC_OM2	21066255	21068434	-1	WBGene00243750
OVOC6942	OVOC_OM2	21069128	21070688	1	WBGene00243751
OVOC6943	OVOC_OM2	21072253	21078572	1	WBGene00243752
OVOC6944	OVOC_OM2	21092525	21093760	1	WBGene00243753
OVOC6947	OVOC_OM2	21099364	21107446	-1	WBGene00243756
OVOC6950	OVOC_OM2	21118217	21121862	-1	WBGene00243759
OVOC6955	OVOC_OM2	21147150	21150185	-1	WBGene00243764
OVOC6956	OVOC_OM2	21155029	21164904	-1	WBGene00243765
OVOC6957	OVOC_OM2	21184199	21217149	1	WBGene00243766
OVOC6962	OVOC_OM2	21230291	21241453	1	WBGene00243771
OVOC6965	OVOC_OM2	21248855	21265431	-1	WBGene00243774
OVOC6966	OVOC_OM2	21265773	21267658	-1	WBGene00243775
OVOC6969	OVOC_OM2	21280253	21286244	-1	WBGene00243778
OVOC6970	OVOC_OM2	21286962	21288341	-1	WBGene00243779
OVOC6971	OVOC_OM2	21288848	21295627	1	WBGene00243780
OVOC6975	OVOC_OM2	21350657	21356135	-1	WBGene00243784
OVOC6977	OVOC_OM2	21360073	21368312	1	WBGene00243786
OVOC6978	OVOC_OM2	21371038	21376031	1	WBGene00243787
OVOC6982	OVOC_OM2	21388064	21389805	1	WBGene00243791
OVOC6983	OVOC_OM2	21390285	21408189	-1	WBGene00243792
OVOC6984	OVOC_OM2	21409761	21411002	-1	WBGene00243793
OVOC6985	OVOC_OM2	21410979	21414429	1	WBGene00243794
OVOC6987	OVOC_OM2	21419452	21423414	-1	WBGene00243796
OVOC6992	OVOC_OM2	21433536	21451828	-1	WBGene00243801
OVOC6993	OVOC_OM2	21452763	21454236	1	WBGene00243802
OVOC6994	OVOC_OM2	21453762	21457992	1	WBGene00243803
OVOC6996	OVOC_OM2	21470199	21478759	1	WBGene00243805
OVOC6997	OVOC_OM2	21490937	21497899	1	WBGene00243806
OVOC6998	OVOC_OM2	21501412	21507838	1	WBGene00243807
OVOC7001	OVOC_OM2	21524399	21528747	-1	WBGene00243810
OVOC7003	OVOC_OM2	21533788	21535635	-1	WBGene00243812
OVOC7004	OVOC_OM2	21532196	21568263	1	WBGene00243813
OVOC7005	OVOC_OM2	21570314	21575092	1	WBGene00243814
OVOC7006	OVOC_OM2	21576320	21578609	-1	WBGene00243815
OVOC7008	OVOC_OM2	21587847	21593622	1	WBGene00243817
OVOC7010	OVOC_OM2	21594143	21597567	-1	WBGene00243819
OVOC7011	OVOC_OM2	21598823	21608399	1	WBGene00243820
OVOC7019	OVOC_OM2	21627729	21630719	-1	WBGene00243828
OVOC7021	OVOC_OM2	21640477	21644930	-1	WBGene00243830
OVOC7024	OVOC_OM2	21656980	21660013	-1	WBGene00243833
OVOC7025	OVOC_OM2	21662018	21664999	-1	WBGene00243834
OVOC7026	OVOC_OM2	21669764	21674358	-1	WBGene00243835
OVOC7028	OVOC_OM2	21679492	21683412	1	WBGene00243837
OVOC7029	OVOC_OM2	21683428	21702965	-1	WBGene00243838
OVOC7032	OVOC_OM2	21720861	21723784	-1	WBGene00243841
OVOC7033	OVOC_OM2	21725377	21733887	-1	WBGene00243842
OVOC7036	OVOC_OM2	21767111	21771887	-1	WBGene00243845
OVOC7038	OVOC_OM2	21779202	21785541	-1	WBGene00243847
OVOC7039	OVOC_OM2	21788688	21793483	-1	WBGene00243848
OVOC7040	OVOC_OM2	21794990	21802450	-1	WBGene00243849
OVOC7042	OVOC_OM2	21830591	21838321	1	WBGene00243851
OVOC7044	OVOC_OM2	21841610	21843432	1	WBGene00243853
OVOC7050	OVOC_OM2	21878701	21884878	-1	WBGene00243859
OVOC7051	OVOC_OM2	21885179	21888868	1	WBGene00243860
OVOC7052	OVOC_OM2	21889648	21897172	1	WBGene00243861
OVOC7054	OVOC_OM2	21897172	21900496	1	WBGene00243863
OVOC7055	OVOC_OM2	21904288	21906639	1	WBGene00243864
OVOC7057	OVOC_OM2	21920232	21928056	1	WBGene00243866
OVOC7059	OVOC_OM2	21931198	21933850	1	WBGene00243868
OVOC7060	OVOC_OM2	21934451	21944678	-1	WBGene00243869
OVOC7062	OVOC_OM2	21950496	21955284	1	WBGene00243871
OVOC7066	OVOC_OM2	21964052	21966641	1	WBGene00243875
OVOC7067	OVOC_OM2	21967555	21971786	-1	WBGene00243876
OVOC7068	OVOC_OM2	21971429	21975770	-1	WBGene00243877
OVOC7071	OVOC_OM2	21987094	22004144	1	WBGene00243880
OVOC7073	OVOC_OM2	22003661	22006817	-1	WBGene00243882
OVOC7074	OVOC_OM2	22006429	22015760	-1	WBGene00243883
OVOC7075	OVOC_OM2	22019245	22026043	1	WBGene00243884
OVOC7076	OVOC_OM2	22026656	22030673	-1	WBGene00243885
OVOC7077	OVOC_OM2	22043727	22048237	1	WBGene00243886
OVOC7080	OVOC_OM2	22061318	22064400	-1	WBGene00243889
OVOC7081	OVOC_OM2	22065230	22071114	-1	WBGene00243890
OVOC7082	OVOC_OM2	22073149	22074402	1	WBGene00243891
OVOC7084	OVOC_OM2	22080784	22083859	1	WBGene00243893
OVOC7086	OVOC_OM2	22094355	22097738	-1	WBGene00243895
OVOC7093	OVOC_OM2	22137588	22140714	-1	WBGene00243902
OVOC7094	OVOC_OM2	22141618	22149814	-1	WBGene00243903
OVOC7098	OVOC_OM2	22180745	22200104	-1	WBGene00243907
OVOC7100	OVOC_OM2	22205998	22213720	-1	WBGene00243909
OVOC7102	OVOC_OM2	22222533	22225638	1	WBGene00243911
OVOC7103	OVOC_OM2	22226355	22233262	1	WBGene00243912
OVOC7104	OVOC_OM2	22246981	22253646	1	WBGene00243913
OVOC7106	OVOC_OM2	22257576	22265921	1	WBGene00243915
OVOC7110	OVOC_OM2	22278363	22283296	1	WBGene00243919
OVOC7116	OVOC_OM2	22306199	22307849	1	WBGene00243925
OVOC7117	OVOC_OM2	22306203	22316537	-1	WBGene00243926
OVOC7119	OVOC_OM2	22322160	22327178	-1	WBGene00243928
OVOC7122	OVOC_OM2	22332055	22340914	-1	WBGene00243931
OVOC7124	OVOC_OM2	22353543	22357201	-1	WBGene00243933
OVOC7125	OVOC_OM2	22356868	22360349	1	WBGene00243934
OVOC7126	OVOC_OM2	22360350	22366125	1	WBGene00243935
OVOC7128	OVOC_OM2	22371885	22376435	1	WBGene00243937
OVOC7129	OVOC_OM2	22376428	22377523	1	WBGene00243938
OVOC7130	OVOC_OM2	22377499	22379245	-1	WBGene00243939
OVOC7131	OVOC_OM2	22387286	22388823	-1	WBGene00243940
OVOC7132	OVOC_OM2	22389652	22395936	1	WBGene00243941
OVOC7133	OVOC_OM2	22395936	22401943	1	WBGene00243942
OVOC7134	OVOC_OM2	22402955	22404671	-1	WBGene00243943
OVOC7136	OVOC_OM2	22414876	22421469	1	WBGene00243945
OVOC7138	OVOC_OM2	22424356	22430905	-1	WBGene00243947
OVOC7139	OVOC_OM2	22435423	22441186	-1	WBGene00243948
OVOC7140	OVOC_OM2	22442164	22452888	1	WBGene00243949
OVOC7144	OVOC_OM2	22466507	22479342	1	WBGene00243953
OVOC7146	OVOC_OM2	22480253	22484571	1	WBGene00243955
OVOC7148	OVOC_OM2	22490443	22497203	-1	WBGene00243957
OVOC7149	OVOC_OM2	22498171	22501388	-1	WBGene00243958
OVOC7150	OVOC_OM2	22502256	22504081	-1	WBGene00243959
OVOC7152	OVOC_OM2	22507038	22514884	1	WBGene00243961
OVOC7153	OVOC_OM2	22515345	22521363	1	WBGene00243962
OVOC7154	OVOC_OM2	22521284	22528377	1	WBGene00243963
OVOC7155	OVOC_OM2	22529501	22535100	-1	WBGene00243964
OVOC7158	OVOC_OM2	22542613	22546061	-1	WBGene00243967
OVOC7159	OVOC_OM2	22547487	22560493	-1	WBGene00243968
OVOC7162	OVOC_OM2	22561248	22563251	-1	WBGene00243971
OVOC7164	OVOC_OM2	22592421	22594604	1	WBGene00243973
OVOC7166	OVOC_OM2	22648253	22658341	1	WBGene00243975
OVOC7169	OVOC_OM2	22670318	22677496	-1	WBGene00243978
OVOC7172	OVOC_OM2	22687784	22691354	-1	WBGene00243981
OVOC7174	OVOC_OM2	22694135	22717838	-1	WBGene00243983
OVOC7176	OVOC_OM2	22741215	22756962	1	WBGene00243985
OVOC7179	OVOC_OM2	22786454	22832122	1	WBGene00243987
OVOC7182	OVOC_OM2	22925673	22929051	-1	WBGene00243991
OVOC7184	OVOC_OM2	22958994	22960916	1	WBGene00243993
OVOC7186	OVOC_OM2	22971821	22974275	1	WBGene00243995
OVOC7190	OVOC_OM2	22995297	23015582	1	WBGene00243999
OVOC7199	OVOC_OM2	23045846	23059776	1	WBGene00244008
OVOC7202	OVOC_OM2	23071059	23078448	1	WBGene00244011
OVOC7205	OVOC_OM2	23082703	23084960	-1	WBGene00244014
OVOC7209	OVOC_OM2	23099060	23101873	1	WBGene00244018
OVOC7210	OVOC_OM2	23108055	23114186	1	WBGene00244019
OVOC7211	OVOC_OM2	23114769	23121585	-1	WBGene00244020
OVOC7213	OVOC_OM2	23134200	23150143	1	WBGene00244022
OVOC7215	OVOC_OM2	23156096	23161187	1	WBGene00244024
OVOC7217	OVOC_OM2	23165309	23170980	1	WBGene00244026
OVOC7218	OVOC_OM2	23171700	23174287	-1	WBGene00244027
OVOC7219	OVOC_OM2	23174674	23183252	-1	WBGene00244028
OVOC7226	OVOC_OM2	23205519	23206657	-1	WBGene00244035
OVOC7229	OVOC_OM2	23236969	23240308	-1	WBGene00244038
OVOC7230	OVOC_OM2	23244531	23251146	-1	WBGene00244039
OVOC7232	OVOC_OM2	23259890	23263463	1	WBGene00244041
OVOC7234	OVOC_OM2	23264590	23265919	1	WBGene00244043
OVOC7236	OVOC_OM2	23271171	23278597	-1	WBGene00244045
OVOC7237	OVOC_OM2	23279722	23282444	-1	WBGene00244046
OVOC7239	OVOC_OM2	23287290	23294498	1	WBGene00244048
OVOC7240	OVOC_OM2	23297746	23313307	-1	WBGene00244049
OVOC7246	OVOC_OM2	23341671	23346560	-1	WBGene00244055
OVOC7247	OVOC_OM2	23348452	23353505	1	WBGene00244056
OVOC7251	OVOC_OM2	23377854	23380653	1	WBGene00244060
OVOC7252	OVOC_OM2	23380757	23382121	-1	WBGene00244061
OVOC7253	OVOC_OM2	23384127	23385631	1	WBGene00244062
OVOC7254	OVOC_OM2	23385849	23392825	-1	WBGene00244063
OVOC7255	OVOC_OM2	23393830	23398274	1	WBGene00244064
OVOC7257	OVOC_OM2	23405913	23419390	1	WBGene00244066
OVOC7258	OVOC_OM2	23427492	23443734	1	WBGene00244067
OVOC7259	OVOC_OM2	23443922	23452642	-1	WBGene00244068
OVOC7263	OVOC_OM2	23468040	23470571	-1	WBGene00244072
OVOC7266	OVOC_OM2	23479613	23485946	-1	WBGene00244075
OVOC7267	OVOC_OM2	23488245	23504561	-1	WBGene00244076
OVOC7270	OVOC_OM2	23514167	23518386	-1	WBGene00244079
OVOC7272	OVOC_OM2	23522999	23526497	1	WBGene00244081
OVOC7274	OVOC_OM2	23538544	23544394	-1	WBGene00244083
OVOC7275	OVOC_OM2	23549047	23553299	-1	WBGene00244084
OVOC7277	OVOC_OM2	23555504	23556884	-1	WBGene00244086
OVOC7281	OVOC_OM2	23571808	23578309	1	WBGene00244090
OVOC7285	OVOC_OM2	23592316	23595888	-1	WBGene00244094
OVOC7286	OVOC_OM2	23597552	23608376	1	WBGene00244095
OVOC7287	OVOC_OM2	23610049	23611383	1	WBGene00244096
OVOC7289	OVOC_OM2	23621924	23623835	-1	WBGene00244098
OVOC7291	OVOC_OM2	23628809	23635301	1	WBGene00244100
OVOC7293	OVOC_OM2	23644754	23646709	1	WBGene00244102
OVOC7296	OVOC_OM2	23653659	23657251	1	WBGene00244105
OVOC7299	OVOC_OM2	23669067	23674713	-1	WBGene00244108
OVOC7301	OVOC_OM2	23686406	23792550	-1	WBGene00244110
OVOC7302	OVOC_OM2	23691930	23694573	-1	WBGene00244111
OVOC7303	OVOC_OM2	23695077	23698825	-1	WBGene00244112
OVOC7305	OVOC_OM2	23716486	23725534	1	WBGene00244114
OVOC7306	OVOC_OM2	23729187	23732703	1	WBGene00244115
OVOC7307	OVOC_OM2	23733461	23747904	-1	WBGene00244116
OVOC7309	OVOC_OM2	23764808	23766886	1	WBGene00244118
OVOC7310	OVOC_OM2	23767316	23769673	-1	WBGene00244119
OVOC7312	OVOC_OM2	23786697	23790868	1	WBGene00244121
OVOC7330	OVOC_OM2	23900206	24104531	-1	WBGene00244139
OVOC7331	OVOC_OM2	23907764	23915154	-1	WBGene00244140
OVOC7333	OVOC_OM2	23920312	23925207	-1	WBGene00244142
OVOC7334	OVOC_OM2	23952754	23958056	1	WBGene00244143
OVOC7336	OVOC_OM2	23961066	23963322	1	WBGene00244145
OVOC7340	OVOC_OM2	23970549	23974694	-1	WBGene00244149
OVOC7341	OVOC_OM2	23977508	23978864	-1	WBGene00244150
OVOC7342	OVOC_OM2	23981781	23985228	-1	WBGene00244151
OVOC7345	OVOC_OM2	23999991	24003535	-1	WBGene00244154
OVOC7346	OVOC_OM2	24004504	24008852	-1	WBGene00244155
OVOC7347	OVOC_OM2	24009507	24011515	-1	WBGene00244156
OVOC7348	OVOC_OM2	24012613	24016121	-1	WBGene00244157
OVOC7349	OVOC_OM2	24018407	24020852	-1	WBGene00244158
OVOC7350	OVOC_OM2	24021237	24033788	-1	WBGene00244159
OVOC7351	OVOC_OM2	24034472	24037791	1	WBGene00244160
OVOC7352	OVOC_OM2	24038363	24041666	1	WBGene00244161
OVOC7353	OVOC_OM2	24041718	24046093	1	WBGene00244162
OVOC7354	OVOC_OM2	24047762	24057552	-1	WBGene00244163
OVOC7357	OVOC_OM2	24081809	24087253	1	WBGene00244166
OVOC7360	OVOC_OM2	24104419	24106531	1	WBGene00244169
OVOC7361	OVOC_OM2	24102295	24112809	-1	WBGene00244170
OVOC7364	OVOC_OM2	24116708	24135413	-1	WBGene00244173
OVOC7365	OVOC_OM2	24149519	24152642	-1	WBGene00244174
OVOC7366	OVOC_OM2	24153403	24155920	-1	WBGene00244175
OVOC7367	OVOC_OM2	24157684	24176737	1	WBGene00244176
OVOC7368	OVOC_OM2	24156320	24179052	-1	WBGene00244177
OVOC7369	OVOC_OM2	24180644	24187670	-1	WBGene00244178
OVOC7371	OVOC_OM2	24195856	24199509	-1	WBGene00244180
OVOC7372	OVOC_OM2	24200766	24203968	-1	WBGene00244181
OVOC7373	OVOC_OM2	24207373	24214511	-1	WBGene00244182
OVOC7374	OVOC_OM2	24214512	24221237	-1	WBGene00244183
OVOC7375	OVOC_OM2	24225363	24232784	-1	WBGene00244184
OVOC7384	OVOC_OM2	24283737	24287575	-1	WBGene00244193
OVOC7385	OVOC_OM2	24288347	24295186	-1	WBGene00244194
OVOC7386	OVOC_OM2	24295237	24298393	-1	WBGene00244195
OVOC7387	OVOC_OM2	24299268	24301168	1	WBGene00244196
OVOC7389	OVOC_OM2	24321178	24327497	1	WBGene00244198
OVOC7394	OVOC_OM2	24354402	24356214	-1	WBGene00244203
OVOC7397	OVOC_OM2	24366905	24368380	-1	WBGene00244206
OVOC7400	OVOC_OM2	24382912	24388137	-1	WBGene00244209
OVOC7401	OVOC_OM2	24395248	24415901	1	WBGene00244210
OVOC7402	OVOC_OM2	24419772	24427027	-1	WBGene00244211
OVOC7405	OVOC_OM2	24463456	24465812	-1	WBGene00244214
OVOC7406	OVOC_OM2	24468374	24478841	1	WBGene00244215
OVOC7408	OVOC_OM2	24483138	24484924	-1	WBGene00244217
OVOC7409	OVOC_OM2	24489448	24494441	-1	WBGene00244218
OVOC7410	OVOC_OM2	24498846	24501430	1	WBGene00244219
OVOC7411	OVOC_OM2	24504118	24510442	-1	WBGene00244220
OVOC7412	OVOC_OM2	24515118	24523239	-1	WBGene00244221
OVOC7414	OVOC_OM2	24524662	24529622	1	WBGene00244223
OVOC7416	OVOC_OM2	24534530	24552284	-1	WBGene00244225
OVOC7418	OVOC_OM2	24577869	24582018	1	WBGene00244227
OVOC7427	OVOC_OM2	24620857	24622876	1	WBGene00244236
OVOC7431	OVOC_OM2	24676841	24686431	1	WBGene00244240
OVOC7434	OVOC_OM2	24697966	24706810	1	WBGene00244243
OVOC7438	OVOC_OM2	24723732	24733870	1	WBGene00244247
OVOC7439	OVOC_OM2	24736691	24741479	-1	WBGene00244248
OVOC7444	OVOC_OM2	24770868	24774921	1	WBGene00244253
OVOC7445	OVOC_OM2	24777595	24785745	1	WBGene00244254
OVOC7446	OVOC_OM2	24786146	24797993	-1	WBGene00244255
OVOC7448	OVOC_OM2	24816762	24828690	-1	WBGene00244257
OVOC7449	OVOC_OM2	24829994	24831002	1	WBGene00244258
OVOC7453	OVOC_OM2	24846472	24850347	1	WBGene00244262
OVOC7454	OVOC_OM2	24855620	24858398	1	WBGene00244263
OVOC7455	OVOC_OM2	24862611	24869468	1	WBGene00244264
OVOC7457	OVOC_OM2	24874456	24878465	1	WBGene00244266
OVOC7461	OVOC_OM2	24903050	24913286	1	WBGene00244270
OVOC7466	OVOC_OM2	24934302	24938240	1	WBGene00244275
OVOC7471	OVOC_OM2	24965707	24986096	1	WBGene00244280
OVOC7474	OVOC_OM2	25147554	25150092	1	WBGene00244283
OVOC7477	OVOC_OM2	25221645	25257086	-1	WBGene00244286
OVOC7482	OVOC_OM2	25280997	25285456	-1	WBGene00244291
OVOC7483	OVOC_OM2	25285470	25295085	1	WBGene00244292
OVOC7486	OVOC_OM2	25355407	25362918	1	WBGene00244295
OVOC7487	OVOC_OM2	25375060	25380149	-1	WBGene00244296
OVOC7490	OVOC_OM2	25384386	25390603	1	WBGene00244299
OVOC7491	OVOC_OM2	25391437	25394045	-1	WBGene00244300
OVOC7492	OVOC_OM2	25401455	25404866	-1	WBGene00244301
OVOC7493	OVOC_OM2	25404276	25409472	-1	WBGene00244302
OVOC7494	OVOC_OM2	25410431	25416391	1	WBGene00244303
OVOC7495	OVOC_OM2	25418005	25426651	1	WBGene00244304
OVOC7497	OVOC_OM2	25432025	25437033	1	WBGene00244306
OVOC7499	OVOC_OM2	25438273	25448044	1	WBGene00244308
OVOC7511	OVOC_OM3	20214	21410	1	WBGene00244320
OVOC7512	OVOC_OM3	21815	25450	1	WBGene00244321
OVOC7513	OVOC_OM3	40223	48753	1	WBGene00244322
OVOC7515	OVOC_OM3	50440	55315	-1	WBGene00244324
OVOC7516	OVOC_OM3	55509	59049	1	WBGene00244325
OVOC7521	OVOC_OM3	121081	128701	-1	WBGene00244330
OVOC7522	OVOC_OM3	128705	140205	-1	WBGene00244331
OVOC7524	OVOC_OM3	145731	155580	1	WBGene00244333
OVOC7527	OVOC_OM3	160999	164097	1	WBGene00244336
OVOC7528	OVOC_OM3	164052	167907	-1	WBGene00244337
OVOC7529	OVOC_OM3	167901	169910	1	WBGene00244338
OVOC7530	OVOC_OM3	170031	176358	-1	WBGene00244339
OVOC7531	OVOC_OM3	174497	177091	-1	WBGene00244340
OVOC7532	OVOC_OM3	178453	180098	-1	WBGene00244341
OVOC7533	OVOC_OM3	177789	187788	-1	WBGene00244342
OVOC7535	OVOC_OM3	189625	201989	-1	WBGene00244344
OVOC7543	OVOC_OM3	284476	289370	-1	WBGene00244352
OVOC7545	OVOC_OM3	302361	304620	1	WBGene00244354
OVOC7546	OVOC_OM3	305244	307075	1	WBGene00244355
OVOC7547	OVOC_OM3	307996	309095	-1	WBGene00244356
OVOC7548	OVOC_OM3	309721	311174	-1	WBGene00244357
OVOC7550	OVOC_OM3	318741	323680	1	WBGene00244359
OVOC7553	OVOC_OM3	333807	348259	1	WBGene00244362
OVOC7561	OVOC_OM3	399847	402207	-1	WBGene00244370
OVOC7562	OVOC_OM3	402205	408887	-1	WBGene00244371
OVOC7574	OVOC_OM3	490930	495304	-1	WBGene00244383
OVOC7575	OVOC_OM3	500594	510135	1	WBGene00244384
OVOC7576	OVOC_OM3	506763	510135	-1	WBGene00244385
OVOC7577	OVOC_OM3	510114	514559	-1	WBGene00244386
OVOC7578	OVOC_OM3	515053	518788	-1	WBGene00244387
OVOC7579	OVOC_OM3	525843	558866	-1	WBGene00244388
OVOC7582	OVOC_OM3	581709	589157	-1	WBGene00244391
OVOC7585	OVOC_OM3	605071	609809	-1	WBGene00244394
OVOC7586	OVOC_OM3	628846	634032	1	WBGene00244395
OVOC7587	OVOC_OM3	635793	644473	1	WBGene00244396
OVOC7596	OVOC_OM3	701230	707368	-1	WBGene00244405
OVOC7597	OVOC_OM3	709900	721369	-1	WBGene00244406
OVOC7599	OVOC_OM3	723104	727793	-1	WBGene00244408
OVOC7601	OVOC_OM3	730209	733746	-1	WBGene00244410
OVOC7605	OVOC_OM3	751793	761384	-1	WBGene00244414
OVOC7610	OVOC_OM3	775037	781545	1	WBGene00244419
OVOC7617	OVOC_OM3	808589	813106	1	WBGene00244426
OVOC7619	OVOC_OM3	817250	822304	-1	WBGene00244428
OVOC7620	OVOC_OM3	830743	835815	-1	WBGene00244429
OVOC7621	OVOC_OM3	838678	842058	1	WBGene00244430
OVOC7623	OVOC_OM3	843207	844335	-1	WBGene00244432
OVOC7624	OVOC_OM3	845017	849320	-1	WBGene00244433
OVOC7625	OVOC_OM3	850346	852396	1	WBGene00244434
OVOC7626	OVOC_OM3	852397	853755	-1	WBGene00244435
OVOC7629	OVOC_OM3	871926	879062	1	WBGene00244438
OVOC7631	OVOC_OM3	881993	900814	1	WBGene00244440
OVOC7632	OVOC_OM3	902692	908455	1	WBGene00244441
OVOC7636	OVOC_OM3	959033	964137	-1	WBGene00244445
OVOC7640	OVOC_OM3	1036657	1045924	-1	WBGene00244449
OVOC7641	OVOC_OM3	1066936	1075717	-1	WBGene00244450
OVOC7642	OVOC_OM3	1081751	1085535	-1	WBGene00244451
OVOC7644	OVOC_OM3	1092306	1123477	1	WBGene00244453
OVOC7645	OVOC_OM3	1105572	1111588	-1	WBGene00244454
OVOC7647	OVOC_OM3	1124992	1133881	-1	WBGene00244456
OVOC7648	OVOC_OM3	1134910	1139215	1	WBGene00244457
OVOC7649	OVOC_OM3	1139950	1142680	-1	WBGene00244458
OVOC7651	OVOC_OM3	1153984	1161982	1	WBGene00244460
OVOC7654	OVOC_OM3	1168513	1169881	-1	WBGene00244463
OVOC7655	OVOC_OM3	1170711	1180577	1	WBGene00244464
OVOC7656	OVOC_OM3	1172152	1174634	-1	WBGene00244465
OVOC7657	OVOC_OM3	1174845	1181404	-1	WBGene00244466
OVOC7659	OVOC_OM3	1190323	1196215	1	WBGene00244468
OVOC7660	OVOC_OM3	1196216	1203518	-1	WBGene00244469
OVOC7663	OVOC_OM3	1205169	1218714	-1	WBGene00244472
OVOC7665	OVOC_OM3	1231761	1237782	-1	WBGene00244474
OVOC7666	OVOC_OM3	1238625	1246431	-1	WBGene00244475
OVOC7667	OVOC_OM3	1247440	1252164	1	WBGene00244476
OVOC7668	OVOC_OM3	1252790	1255391	-1	WBGene00244477
OVOC7669	OVOC_OM3	1258852	1262433	1	WBGene00244478
OVOC7676	OVOC_OM3	1322388	1428612	-1	WBGene00244485
OVOC7677	OVOC_OM3	1330146	1478873	-1	WBGene00244486
OVOC7678	OVOC_OM3	1338164	1345236	-1	WBGene00244487
OVOC7679	OVOC_OM3	1346611	1354310	1	WBGene00244488
OVOC7681	OVOC_OM3	1362565	1366304	-1	WBGene00244490
OVOC7683	OVOC_OM3	1384251	1386006	1	WBGene00244492
OVOC7685	OVOC_OM3	1388615	1389928	1	WBGene00244494
OVOC7686	OVOC_OM3	1390430	1394507	1	WBGene00244495
OVOC7690	OVOC_OM3	1409210	1414963	-1	WBGene00244499
OVOC7691	OVOC_OM3	1426613	1429056	1	WBGene00244500
OVOC7692	OVOC_OM3	1431529	1440533	1	WBGene00244501
OVOC7693	OVOC_OM3	1438957	1441173	-1	WBGene00244502
OVOC7694	OVOC_OM3	1445680	1455328	1	WBGene00244503
OVOC7696	OVOC_OM3	1464509	1467355	1	WBGene00244505
OVOC7697	OVOC_OM3	1468434	1470807	1	WBGene00244506
OVOC7698	OVOC_OM3	1470550	1472425	1	WBGene00244507
OVOC7700	OVOC_OM3	1494851	1501416	-1	WBGene00244509
OVOC7701	OVOC_OM3	1501859	1504749	-1	WBGene00244510
OVOC7702	OVOC_OM3	1503813	1511784	-1	WBGene00244511
OVOC7703	OVOC_OM3	1511288	1522134	-1	WBGene00244512
OVOC7704	OVOC_OM3	1521809	1526690	1	WBGene00244513
OVOC7705	OVOC_OM3	1526685	1530364	1	WBGene00244514
OVOC7706	OVOC_OM3	1530340	1534731	-1	WBGene00244515
OVOC7707	OVOC_OM3	1535195	1541935	1	WBGene00244516
OVOC7708	OVOC_OM3	1549009	1554513	1	WBGene00244517
OVOC7710	OVOC_OM3	1560773	1577498	1	WBGene00244519
OVOC7712	OVOC_OM3	1621908	1630931	1	WBGene00244521
OVOC7714	OVOC_OM3	1641301	1647879	1	WBGene00244523
OVOC7715	OVOC_OM3	1648214	1661066	-1	WBGene00244524
OVOC7717	OVOC_OM3	1665618	1668768	1	WBGene00244526
OVOC7718	OVOC_OM3	1670434	1675660	-1	WBGene00244527
OVOC7719	OVOC_OM3	1678736	1684130	-1	WBGene00244528
OVOC7720	OVOC_OM3	1685365	1693113	1	WBGene00244529
OVOC7721	OVOC_OM3	1694458	1697382	-1	WBGene00244530
OVOC7722	OVOC_OM3	1700207	1714479	1	WBGene00244531
OVOC7724	OVOC_OM3	1846914	1850978	1	WBGene00244533
OVOC7729	OVOC_OM3	1888508	1893092	1	WBGene00244538
OVOC7732	OVOC_OM3	1905103	1907895	1	WBGene00244541
OVOC7733	OVOC_OM3	1911690	1921987	1	WBGene00244542
OVOC7734	OVOC_OM3	1923327	1934370	-1	WBGene00244543
OVOC7736	OVOC_OM3	1947154	1952687	1	WBGene00244545
OVOC7737	OVOC_OM3	1954619	1967015	-1	WBGene00244546
OVOC7738	OVOC_OM3	1975463	1980166	-1	WBGene00244547
OVOC7739	OVOC_OM3	1981170	1986809	-1	WBGene00244548
OVOC7743	OVOC_OM3	2013911	2020809	1	WBGene00244552
OVOC7744	OVOC_OM3	2022286	2028833	-1	WBGene00244553
OVOC7745	OVOC_OM3	2036065	2065715	1	WBGene00244554
OVOC7747	OVOC_OM3	2081909	2089772	1	WBGene00244556
OVOC7748	OVOC_OM3	2092615	2094744	1	WBGene00244557
OVOC7750	OVOC_OM3	2101927	2103090	-1	WBGene00244559
OVOC7751	OVOC_OM3	2105484	2114913	1	WBGene00244560
OVOC7753	OVOC_OM3	2117397	2127062	1	WBGene00244562
OVOC7754	OVOC_OM3	2132648	2138127	1	WBGene00244563
OVOC7755	OVOC_OM3	2138603	2142770	1	WBGene00244564
OVOC7758	OVOC_OM3	2158860	2167010	1	WBGene00244567
OVOC7765	OVOC_OM3	2191508	2204299	-1	WBGene00244574
OVOC7766	OVOC_OM3	2205231	2206696	-1	WBGene00244575
OVOC7767	OVOC_OM3	2209023	2218537	-1	WBGene00244576
OVOC7769	OVOC_OM3	2242290	2248590	-1	WBGene00244578
OVOC7770	OVOC_OM3	2249224	2256284	-1	WBGene00244579
OVOC7771	OVOC_OM3	2257911	2273604	-1	WBGene00244580
