WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
T06D8.1	II	11203221	11220642	1	WBGene00011522
T06D8.3	II	11222305	11226548	1	WBGene00011524
T06D8.5	II	11232756	11234952	-1	WBGene00011526
T06D8.6	II	11235053	11236450	-1	WBGene00011527
T06D8.9	II	11239407	11240988	1	WBGene00011529
T06D8.10	II	11240932	11247514	-1	WBGene00011530
T06D10.2	I	9077565	9080024	-1	WBGene00011532
T06E6.1	V	15393108	15394957	-1	WBGene00011538
T06E8.1	V	10028150	10031094	-1	WBGene00011543
T07A5.1	III	10303368	10306188	-1	WBGene00011554
T07A5.3	III	10300293	10303423	1	WBGene00011556
T07A5.5	III	10318296	10318563	-1	WBGene00011558
T07C4.5	III	10337840	10339440	1	WBGene00011561
T07C4.11	III	10332526	10334083	-1	WBGene00011563
T07C12.7	V	9951233	9952182	1	WBGene00011571
T07C12.8	V	9952699	9956883	1	WBGene00011572
T07C12.9	V	9956879	9958331	-1	WBGene00011573
T07C12.12	V	9927782	9930775	-1	WBGene00011576
T07D4.2	II	8869549	8874020	-1	WBGene00011579
T07D4.4	II	8884901	8889673	1	WBGene00011580
T07F10.1	V	12859381	12863833	1	WBGene00011587
T07F10.3	V	12868026	12870035	-1	WBGene00011589
T07F10.4	V	12872053	12882108	1	WBGene00011590
T07G12.3	IV	10533943	10536442	1	WBGene00011594
T08A11.1	III	4248155	4263048	-1	WBGene00011604
T08A11.2	III	4263785	4269270	-1	WBGene00011605
T08D2.6	X	179786	182169	-1	WBGene00011611
T08D10.1	X	11944313	11946834	-1	WBGene00011614
T08G3.13	V	16448035	16449344	1	WBGene00011621
T08G5.5	V	14034323	14038372	-1	WBGene00011625
T08G11.1	I	8905644	8916805	-1	WBGene00011629
T08G11.4	I	8902747	8905534	-1	WBGene00011631
T09A5.5	II	7852821	7853779	-1	WBGene00011634
T09A5.7	II	7855135	7855719	-1	WBGene00011635
T09A5.9	II	7858401	7859781	1	WBGene00011637
T09A5.11	II	7864074	7866256	1	WBGene00011638
T09B9.2	X	9761483	9764922	-1	WBGene00011643
T09B9.3	X	9759297	9761281	-1	WBGene00011644
T09B9.4	X	9771697	9774352	-1	WBGene00011645
T09E8.1	V	13152894	13176111	1	WBGene00011647
T09E8.3	V	13180330	13181534	1	WBGene00011648
T09E11.1	I	12337968	12339239	1	WBGene00011650
T09E11.6	I	12366335	12368619	1	WBGene00011655
T09E11.8	I	12350692	12352724	1	WBGene00011657
T09E11.9	I	12347700	12349819	-1	WBGene00011658
T09E11.10	I	12345819	12347265	-1	WBGene00011659
T09F3.2	II	10391154	10393614	1	WBGene00011662
T09F3.5	II	10396878	10399320	1	WBGene00011664
T09F5.1	V	15149046	15150733	1	WBGene00011665
T10B10.2	X	15173904	15178145	1	WBGene00011679
T10B10.3	X	15178096	15181501	-1	WBGene00011680
T10C6.5	V	16023351	16024185	1	WBGene00011687
T10G3.1	V	13469066	13473679	-1	WBGene00011692
T10G3.5	V	13491068	13497372	-1	WBGene00011696
T10H4.4	V	15270147	15272363	-1	WBGene00011697
T11A5.6	V	9882034	9885960	-1	WBGene00011705
T11F9.1	V	11459580	11461547	1	WBGene00011709
T11F9.12	V	11493556	11496379	-1	WBGene00011713
T11G6.2	IV	10855485	10858559	-1	WBGene00011717
T11G6.3	IV	10852669	10855366	-1	WBGene00011718
T11G6.4	IV	10849749	10851933	-1	WBGene00011719
T11G6.8	IV	10861402	10864232	1	WBGene00011722
T12A7.6	IV	11749154	11751074	1	WBGene00011727
T12D8.1	III	13643916	13656637	1	WBGene00011729
T12D8.2	III	13642420	13643570	-1	WBGene00011730
T12D8.3	III	13639893	13641688	-1	WBGene00011731
T12D8.4	III	13626994	13630808	-1	WBGene00011732
T12D8.6	III	13623279	13624172	1	WBGene00011734
T12D8.8	III	13614699	13622489	-1	WBGene00011735
T12D8.9	III	13617104	13621439	1	WBGene00011736
T12G3.4	IV	12048256	12049943	1	WBGene00011739
T12G3.5	IV	12031314	12032154	1	WBGene00011740
T12G3.7	IV	12026882	12029174	-1	WBGene00011742
T13F2.2	IV	9796688	9797354	-1	WBGene00011743
T13F2.7	IV	9774563	9777634	-1	WBGene00011747
T13F2.12	IV	9765669	9766436	-1	WBGene00011749
T13H5.1	II	8487571	8509055	-1	WBGene00011755
T13H5.2	II	8514118	8516891	1	WBGene00011756
T13H5.4	II	8523494	8525396	-1	WBGene00011758
T13H5.5	II	8525685	8526804	1	WBGene00011759
T13H5.8	II	8518510	8520700	1	WBGene00011761
T14C1.1	X	14406117	14411181	1	WBGene00011765
T14D7.2	II	8848843	8852096	-1	WBGene00011768
T14G8.3	X	12861237	12870025	1	WBGene00011771
T14G10.3	IV	10158038	10159243	1	WBGene00011773
T14G10.5	IV	10151949	10155636	1	WBGene00011775
T14G10.7	IV	10147031	10149038	-1	WBGene00011776
T15D6.4	I	12374205	12376649	-1	WBGene00011779
T15D6.5	I	12381808	12383259	1	WBGene00011780
T15D6.7	I	12385766	12388791	1	WBGene00011781
T15D6.12	I	12399323	12401206	-1	WBGene00011786
T15H9.6	II	9607533	9609396	-1	WBGene00011791
T16A9.4	V	14215343	14220730	-1	WBGene00011794
T16G1.2	V	12929478	12932966	1	WBGene00011796
T16G1.9	V	12946815	12950658	-1	WBGene00011802
T16G12.5	III	10064337	10069201	1	WBGene00011806
T16G12.6	III	10069564	10075995	1	WBGene00011807
T16H12.4	III	10088757	10090800	-1	WBGene00011814
T16H12.5	III	10090862	10098081	-1	WBGene00011815
T18D3.3	X	12464640	12466917	-1	WBGene00011821
T18D3.7	X	12434154	12443915	1	WBGene00011824
T18D3.9	X	12451356	12454328	-1	WBGene00011826
T19A6.1	I	8377601	8392768	-1	WBGene00011827
T19A6.3	I	8398918	8400472	1	WBGene00011828
T19B10.2	V	11221302	11222834	1	WBGene00011831
T19B10.3	V	11222772	11226018	-1	WBGene00011832
T19B10.5	V	11234650	11237428	1	WBGene00011833
T19B10.6	V	11237438	11239331	-1	WBGene00011834
T19B10.8	V	11241879	11244726	1	WBGene00011835
T19C4.1	V	11149705	11151309	1	WBGene00011838
T19C4.5	V	11172215	11174452	1	WBGene00011839
T20D3.5	IV	9337044	9338567	1	WBGene00011858
T20D3.8	IV	9341964	9343152	-1	WBGene00011860
T20G5.1	III	10203821	10209704	1	WBGene00011867
T20G5.4	III	10212396	10214825	1	WBGene00011868
T20G5.9	III	10209840	10211093	1	WBGene00011871
T20G5.14	III	10218943	10222935	1	WBGene00011875
T21B6.2	X	10938197	10941355	-1	WBGene00011879
T21B6.3	X	10945160	10948970	-1	WBGene00011880
T21B10.1	II	8929841	8930937	1	WBGene00011883
T21B10.2	II	8930985	8933833	1	WBGene00011884
T21B10.3	II	8934382	8939033	1	WBGene00011885
T21B10.5	II	8939204	8940488	-1	WBGene00011887
T21B10.6	II	8942674	8947688	-1	WBGene00011888
T21C9.1	V	10576513	10578322	-1	WBGene00011890
T21C9.4	V	10578428	10579141	-1	WBGene00011892
T21C9.12	V	10599105	10602147	1	WBGene00011897
T21H8.1	X	13865038	13882693	-1	WBGene00011904
T22A3.5	I	10598673	10606620	1	WBGene00011908
T22A3.6	I	10595545	10598490	1	WBGene00011909
T22B3.2	IV	11704246	11708264	1	WBGene00011910
T22B3.3	IV	11703185	11704016	-1	WBGene00011911
T22C1.1	I	7936223	7938328	1	WBGene00011912
T22C1.3	I	7938560	7940388	1	WBGene00011914
T22C1.4	I	7940134	7940790	-1	WBGene00011915
T22C1.6	I	7942719	7945588	1	WBGene00011917
T22C1.8	I	7955977	7958505	-1	WBGene00011918
T22C8.2	II	8614546	8617603	-1	WBGene00011923
T22C8.7	II	8630710	8634464	-1	WBGene00011928
T22G5.1	V	13876837	13877949	1	WBGene00011929
T22H2.6	I	11701631	11703698	1	WBGene00011936
T22H6.1	X	12767463	12769797	-1	WBGene00011937
T23B5.1	IV	12677398	12684378	-1	WBGene00011939
T23B5.4	IV	12675207	12676000	1	WBGene00011941
T23D8.3	I	9973377	9976315	-1	WBGene00011944
T23F1.5	V	15459413	15464425	-1	WBGene00011948
T23F11.1	III	4648591	4653929	1	WBGene00011953
T23F11.3	III	4658739	4662697	1	WBGene00011955
T23G5.2	III	9231421	9236322	-1	WBGene00011962
T23G5.3	III	9229235	9231210	-1	WBGene00011963
T23G5.6	III	9240337	9242514	1	WBGene00011964
T23G7.2	II	9167933	9172991	-1	WBGene00011965
T23G7.3	II	9165929	9167830	-1	WBGene00011966
T23G11.4	I	7694325	7695233	1	WBGene00011969
T23G11.5	I	7683341	7694210	1	WBGene00011970
T23G11.6	I	7684882	7689403	-1	WBGene00011971
T23G11.7	I	7679454	7683041	1	WBGene00011972
T24B8.2	II	9054972	9056504	1	WBGene00011976
T24F1.2	II	11302891	11305683	1	WBGene00011994
T24F1.3	II	11306399	11311940	1	WBGene00011995
T24H10.1	II	9099371	9100639	1	WBGene00012000
T24H10.4	II	9109534	9111240	1	WBGene00012002
T24H10.6	II	9106515	9107145	-1	WBGene00012004
T24H10.7	II	9113219	9132213	1	WBGene00012005
T25B9.2	IV	10750512	10751762	-1	WBGene00012008
T25B9.9	IV	10769653	10777755	1	WBGene00012015
T25B9.10	IV	10770227	10773747	-1	WBGene00012016
T25C8.1	III	13608072	13614704	1	WBGene00012017
T25E12.5	V	16745080	16746258	-1	WBGene00012020
T25G3.1	I	7552975	7554553	1	WBGene00012029
T25G3.3	I	7559839	7562349	1	WBGene00012030
T25G3.4	I	7564584	7567719	1	WBGene00012031
T26C5.2	II	9233223	9236202	1	WBGene00012032
T26C5.3	II	9236583	9249123	1	WBGene00012033
T26C5.5	II	9245905	9246811	-1	WBGene00012035
T26E3.4	I	12665067	12668893	1	WBGene00012037
T26G10.1	III	9404484	9406641	-1	WBGene00012059
T27A8.1	X	16049844	16054623	1	WBGene00012073
T27A8.3	X	16062685	16063290	1	WBGene00012075
T27E9.2	III	13462239	13462594	-1	WBGene00012094
T27E9.5	III	13471708	13475385	1	WBGene00012095
T27E9.7	III	13457687	13462238	-1	WBGene00012097
T27E9.9	III	13480665	13484155	-1	WBGene00012099
T27F2.2	V	11631434	11637291	-1	WBGene00012100
T27F6.1	I	12470620	12473404	-1	WBGene00012102
T27F6.6	I	12490976	12494530	1	WBGene00012105
T27F6.7	I	12494826	12497354	1	WBGene00012106
T28B8.3	I	8151985	8159732	1	WBGene00012114
T28B8.4	I	8160512	8168643	1	WBGene00012115
T28B11.1	V	10712165	10732507	-1	WBGene00012117
T28D6.4	III	11360456	11366214	1	WBGene00012124
T28D6.5	III	11334611	11342237	1	WBGene00012125
T28D6.6	III	11326654	11343108	-1	WBGene00012126
T28D6.7	III	11344255	11346789	-1	WBGene00012127
T28F3.1	IV	17281456	17284199	-1	WBGene00012128
T28F3.5	IV	17294793	17300629	1	WBGene00012131
T28F3.6	IV	17300809	17302033	-1	WBGene00012132
T28F3.9	IV	17308525	17311695	1	WBGene00012135
T28F4.3	I	7484159	7486302	-1	WBGene00012138
T28F4.4	I	7486577	7490174	-1	WBGene00012139
T28H10.2	V	12510645	12512201	-1	WBGene00012143
T28H10.3	V	12512986	12514941	1	WBGene00012144
VF13D12L.3	II	11705989	11713610	1	WBGene00012149
VF39H2L.1	I	8644460	8646304	1	WBGene00012150
VW02B12L.3	II	11442693	11444009	1	WBGene00012156
VW06B3R.1	X	11968034	12021212	1	WBGene00012158
W01A8.2	I	7053773	7056875	-1	WBGene00012164
W01A8.3	I	7065263	7067899	1	WBGene00012165
W01A8.4	I	7068106	7069186	-1	WBGene00012166
W01A8.6	I	7070649	7074733	-1	WBGene00012168
W01B6.2	IV	10073404	10075166	-1	WBGene00012169
W01D2.1	II	14815518	14816212	1	WBGene00012179
W01D2.5	II	14812182	14814889	1	WBGene00012182
W01F3.1	V	20654652	20659742	1	WBGene00012184
W01F3.3	V	20667209	20678513	1	WBGene00012186
W02A11.1	I	12730011	12732753	-1	WBGene00012192
W02A11.3	I	12738087	12741141	1	WBGene00012194
W02B8.3	II	13916340	13919838	1	WBGene00012199
W02B8.4	II	13920555	13924724	1	WBGene00012200
W02B12.8	II	11464892	11468653	1	WBGene00012203
W02B12.9	II	11470010	11472033	-1	WBGene00012204
W02B12.10	II	11472135	11473571	-1	WBGene00012205
W02B12.11	II	11473861	11476019	1	WBGene00012206
W02B12.12	II	11476757	11479176	-1	WBGene00012207
W02D9.2	I	12532669	12534400	1	WBGene00012208
W03G11.3	X	12100196	12103812	-1	WBGene00012225
W03H9.4	II	14133397	14142289	-1	WBGene00012230
W04A4.5	I	13663462	13674997	1	WBGene00012234
W04A8.6	I	13854632	13859699	1	WBGene00012241
W04D2.5	V	12493239	12494622	-1	WBGene00012244
W04D2.6	V	12498213	12503738	1	WBGene00012245
W04E12.7	V	19735077	19737607	-1	WBGene00012252
W04G3.1	X	11059994	11061868	1	WBGene00012255
W04G3.2	X	11062132	11064539	1	WBGene00012256
W04G3.3	X	11065133	11066811	1	WBGene00012257
W04G3.5	X	11073658	11076043	1	WBGene00012258
W04G3.8	X	11057401	11059794	1	WBGene00012261
W04G5.10	I	11638482	11640414	-1	WBGene00012270
W05B5.1	I	13033483	13045555	1	WBGene00012274
W05B10.1	V	12659704	12660330	-1	WBGene00012276
W05B10.4	V	12668226	12669689	1	WBGene00012279
W05H5.3	II	12445332	12447769	1	WBGene00012285
W05H12.1	I	13418458	13423379	1	WBGene00012289
W06A7.2	V	14821853	14824453	1	WBGene00012291
W06B3.1	X	12014250	12016190	-1	WBGene00012295
W06D4.2	I	9056293	9057822	1	WBGene00012296
W06D4.4	I	9060493	9063160	-1	WBGene00012298
W06D11.4	X	12301488	12302817	-1	WBGene00012302
W06F12.2	III	13726641	13731679	-1	WBGene00012306
W06F12.3	III	13735071	13736541	1	WBGene00012307
W06G6.7	V	16638966	16641637	1	WBGene00012310
W06H3.1	V	16789267	16792771	1	WBGene00012315
W06H3.3	V	16794878	16802004	1	WBGene00012316
W07A8.2	V	20717872	20729271	-1	WBGene00012319
W07G1.3	II	13951906	13957543	-1	WBGene00012330
W07G4.3	V	13036996	13041879	-1	WBGene00012337
W08D2.7	IV	9825694	9830620	1	WBGene00012342
W08E3.2	I	13333380	13336146	-1	WBGene00012343
W08E3.3	I	13340327	13343940	1	WBGene00012344
W08E3.4	I	13337460	13338921	-1	WBGene00012345
W08G11.4	V	16357521	16367574	1	WBGene00012348
W09C5.1	I	13626522	13628447	-1	WBGene00012351
W09C5.5	I	13640297	13648405	-1	WBGene00012352
W09C5.7	I	13654009	13658167	1	WBGene00012353
W09C5.8	I	13658171	13659128	-1	WBGene00012354
W09D6.5	III	11088487	11091616	1	WBGene00012358
W09D10.1	III	10736893	10739824	-1	WBGene00012359
W09D10.3	III	10707761	10708518	1	WBGene00012361
W09D10.4	III	10711724	10716191	-1	WBGene00012362
W09D10.5	III	10708484	10711527	-1	WBGene00012363
W09D12.1	V	14917735	14921609	-1	WBGene00012364
W09G3.2	I	13806917	13812268	-1	WBGene00012366
W09G3.6	I	13814756	13827988	-1	WBGene00012369
W09G3.7	I	13797345	13802259	-1	WBGene00012370
W09G3.8	I	13812136	13814355	-1	WBGene00012371
W09H1.5	II	13185987	13187351	-1	WBGene00012375
W10D5.2	I	9108173	9110918	-1	WBGene00012376
Y1A5A.1	III	3985565	3986809	-1	WBGene00012379
Y5F2A.1	IV	11063512	11064152	-1	WBGene00012382
Y5F2A.2	IV	11066018	11067072	-1	WBGene00012383
Y6B3A.1	I	13603885	13626225	-1	WBGene00012386
Y6B3B.4	I	13756730	13771773	1	WBGene00012389
Y6B3B.5	I	13751234	13756354	-1	WBGene00012390
Y6B3B.9	I	13734958	13751124	-1	WBGene00012393
Y6B3B.11	I	13720125	13724453	-1	WBGene00012394
Y10G11A.2	IV	16432231	16437953	1	WBGene00012424
Y10G11A.3	IV	16443263	16446683	1	WBGene00012425
Y11D7A.3	IV	9233028	9241387	1	WBGene00012428
Y11D7A.9	IV	9253979	9256117	-1	WBGene00012433
Y11D7A.14	IV	9274416	9283113	1	WBGene00012437
Y12A6A.1	X	13619938	13621728	-1	WBGene00012439
Y17G7B.1	II	11972310	11973732	-1	WBGene00012457
Y17G7B.2	II	11979838	11989017	1	WBGene00012458
Y17G7B.3	II	11989024	11992823	1	WBGene00012459
Y17G7B.4	II	11993001	11998009	1	WBGene00012460
Y17G7B.12	II	12023861	12025932	1	WBGene00012465
Y17G7B.13	II	12042910	12049260	1	WBGene00012466
Y17G7B.17	II	12092422	12099989	-1	WBGene00012468
Y17G7B.18	II	12103331	12107857	-1	WBGene00012469
Y18D10A.3	I	12809999	12815641	-1	WBGene00012476
Y18D10A.8	I	12844269	12853105	1	WBGene00012478
Y18D10A.9	I	12853088	12858272	-1	WBGene00012479
Y18D10A.16	I	12903059	12904072	-1	WBGene00012483
Y18D10A.17	I	12904470	12906212	1	WBGene00012484
Y24F12A.2	IV	11603613	11604927	-1	WBGene00012497
Y26E6A.3	X	13908414	13909950	-1	WBGene00012514
Y32B12A.3	V	16493655	16494449	-1	WBGene00012518
Y32F6A.3	V	10441979	10446459	1	WBGene00012528
Y32F6A.4	V	10428726	10433604	-1	WBGene00012529
Y32F6B.1	V	10480949	10484740	-1	WBGene00012531
Y37A1A.2	IV	13905991	13912297	-1	WBGene00012535
Y37A1B.7	IV	14042595	14043780	-1	WBGene00012540
Y37A1C.1	IV	14107721	14116034	-1	WBGene00012543
Y37D8A.3	III	12829368	12837274	1	WBGene00012545
Y37D8A.4	III	12837189	12838959	-1	WBGene00012546
Y37D8A.10	III	12875007	12875831	1	WBGene00012550
Y37D8A.14	III	12905491	12906619	1	WBGene00012553
Y37D8A.16	III	12915118	12918675	-1	WBGene00012554
Y37D8A.17	III	12921282	12925997	-1	WBGene00012555
Y37D8A.18	III	12926557	12927886	1	WBGene00012556
Y37D8A.21	III	12928370	12931867	-1	WBGene00012558
Y37D8A.22	III	12934717	12941069	1	WBGene00012559
Y37D8A.25	III	12818658	12820252	-1	WBGene00012560
Y37H9A.3	I	13778899	13792165	1	WBGene00012578
Y38E10A.8	II	12607200	12608788	1	WBGene00012586
Y38E10A.24	II	12679035	12679413	1	WBGene00012602
Y38F1A.2	II	12954962	12958018	1	WBGene00012606
Y38H6C.16	V	20536430	20538155	-1	WBGene00012628
Y38H8A.3	IV	13472497	13474005	1	WBGene00012637
Y38H8A.4	IV	13470566	13472369	-1	WBGene00012638
Y38H8A.5	IV	13466139	13469402	1	WBGene00012639
Y39A1A.1	III	10596615	10600184	-1	WBGene00012641
Y39A1A.3	III	10595258	10596487	-1	WBGene00012643
Y39A1A.5	III	10605349	10613294	1	WBGene00012644
Y39A1A.6	III	10615466	10617862	1	WBGene00012645
Y39A1A.7	III	10617863	10621369	-1	WBGene00012646
Y39A1A.8	III	10625934	10628506	-1	WBGene00012647
Y39A1A.9	III	10630070	10633501	-1	WBGene00012648
Y39A1A.12	III	10643002	10646107	1	WBGene00012650
Y39A1A.13	III	10646170	10648861	1	WBGene00012651
Y39A1A.14	III	10649519	10650908	1	WBGene00012652
Y39A1A.22	III	10702413	10706540	-1	WBGene00012659
Y39A1C.1	III	10856776	10858186	1	WBGene00012662
Y39B6A.2	V	19190547	19199080	1	WBGene00012665
Y39B6A.3	V	19189246	19190035	-1	WBGene00012666
Y39B6A.7	V	19145778	19149147	-1	WBGene00012669
Y39B6A.11	V	19127530	19130938	1	WBGene00012673
Y39B6A.14	V	19101961	19118412	-1	WBGene00012676
Y39B6A.22	V	19043215	19044853	-1	WBGene00012681
Y39B6A.23	V	19039058	19042605	-1	WBGene00012682
Y39B6A.24	V	19035753	19037320	-1	WBGene00012683
Y39B6A.25	V	19026463	19031590	1	WBGene00012684
Y39B6A.27	V	19031742	19035255	1	WBGene00012686
Y39B6A.29	V	19020487	19024765	-1	WBGene00012688
Y39B6A.33	V	19001956	19006711	1	WBGene00012692
Y39B6A.36	V	18993940	18998200	1	WBGene00012694
Y39B6A.38	V	18986498	18990421	-1	WBGene00012696
Y39B6A.39	V	18981306	18985870	1	WBGene00012697
Y39C12A.1	IV	12222872	12227112	-1	WBGene00012704
Y39E4A.2	III	12952969	12966995	-1	WBGene00012712
Y39E4A.3	III	12967898	12972498	-1	WBGene00012713
Y39E4B.1	III	13153817	13160284	1	WBGene00012714
Y39E4B.2	III	13165659	13169520	-1	WBGene00012715
Y39E4B.7	III	13107607	13119042	1	WBGene00012718
Y39G8B.1	II	13970584	13972970	-1	WBGene00012722
Y39G8B.2	II	13973690	13976221	-1	WBGene00012723
Y39G8C.1	II	14068907	14089119	1	WBGene00012730
Y40B1A.4	I	13360401	13366888	-1	WBGene00012735
Y40B1B.5	I	13435489	13437965	1	WBGene00012738
Y40B1B.7	I	13426454	13428471	-1	WBGene00012739
Y40B1B.8	I	13428913	13434717	1	WBGene00012740
Y40H4A.2	V	14583306	14585451	-1	WBGene00012741
Y41C4A.2	III	11650471	11656185	1	WBGene00012750
Y41C4A.9	III	11710827	11718741	-1	WBGene00012756
Y41C4A.13	III	11733346	11737627	-1	WBGene00012759
Y41E3.1	IV	14954206	14958914	-1	WBGene00012762
Y41E3.3	IV	14981609	14996306	1	WBGene00012763
Y41E3.7	IV	15014042	15025513	1	WBGene00012765
Y41E3.9	IV	15025710	15037036	1	WBGene00012767
Y41E3.11	IV	15039619	15049273	1	WBGene00012769
Y42A5A.1	V	11088154	11097970	1	WBGene00012776
Y42A5A.4	V	11098950	11107288	1	WBGene00012779
Y43C5B.3	IV	10353167	10355120	1	WBGene00012786
Y43D4A.6	IV	16787327	16788510	1	WBGene00012792
Y43E12A.2	IV	10982068	10985030	1	WBGene00012794
Y43F4A.1	III	13223072	13229465	1	WBGene00012796
Y43F4B.5	III	13299378	13302760	1	WBGene00012803
Y43F4B.7	III	13307502	13313389	1	WBGene00012804
Y43F4B.9	III	13315088	13318597	1	WBGene00012806
Y43F8A.5	V	19384887	19390120	-1	WBGene00012811
Y43F8B.1	V	19534880	19546200	-1	WBGene00012812
Y43F8B.2	V	19519925	19533110	-1	WBGene00012813
Y43F8B.3	V	19503108	19519950	1	WBGene00012814
Y43F8C.4	V	19625062	19630753	1	WBGene00012826
Y43F8C.6	V	19633062	19640908	-1	WBGene00012828
Y43F8C.7	V	19641292	19644083	-1	WBGene00012829
Y43F8C.8	V	19644239	19645758	1	WBGene00012830
Y43F8C.10	V	19650438	19655251	-1	WBGene00012832
Y43F8C.14	V	19697560	19705212	1	WBGene00012835
Y44A6D.2	V	20789471	20790784	1	WBGene00012853
Y44A6D.3	V	20790768	20792413	-1	WBGene00012854
Y44F5A.1	III	4244858	4247671	-1	WBGene00012858
Y45F10A.3	IV	13509224	13513426	1	WBGene00012866
Y45F10A.4	IV	13506079	13509225	1	WBGene00012867
Y45F10D.4	IV	13783962	13784680	1	WBGene00012885
Y45F10D.6	IV	13796255	13797904	-1	WBGene00012886
Y45F10D.7	IV	13788936	13796224	1	WBGene00012887
Y45F10D.11	IV	13782385	13785646	-1	WBGene00012890
Y45F10D.13	IV	13750334	13770495	1	WBGene00012891
Y46G5A.1	II	12694412	12725483	1	WBGene00012894
Y46G5A.2	II	12679954	12686713	1	WBGene00012895
Y46G5A.5	II	12737032	12738334	-1	WBGene00012897
Y46G5A.12	II	12767221	12768217	-1	WBGene00012903
Y46G5A.13	II	12768686	12773903	1	WBGene00012904
Y46G5A.17	II	12788252	12796452	-1	WBGene00012907
Y46G5A.18	II	12800449	12805383	-1	WBGene00012908
Y46G5A.19	II	12804862	12810872	1	WBGene00012909
Y46G5A.21	II	12811802	12816462	-1	WBGene00012911
Y46G5A.26	II	12836548	12840157	-1	WBGene00012915
Y46G5A.29	II	12856200	12862058	1	WBGene00012917
Y46G5A.35	II	12786322	12788153	-1	WBGene00012920
Y47D3A.11	III	11218797	11222666	1	WBGene00012925
Y47D3A.14	III	11235581	11236868	-1	WBGene00012927
Y47D3A.16	III	11245120	11252281	1	WBGene00012929
Y47D3A.17	III	11257307	11270875	-1	WBGene00012930
Y47D3A.21	III	11276292	11278917	-1	WBGene00012932
Y47D3A.22	III	11286335	11290748	-1	WBGene00012933
Y47D3A.23	III	11279021	11290580	-1	WBGene00012934
Y47D3A.28	III	11317570	11326664	1	WBGene00012935
Y47D3A.29	III	11142448	11154287	1	WBGene00012936
Y47D3B.1	III	11382222	11388669	1	WBGene00012939
Y47D3B.3	III	11397813	11401886	1	WBGene00012940
Y47D3B.4	III	11405361	11409425	1	WBGene00012941
Y47D3B.9	III	11463665	11470805	-1	WBGene00012943
Y47H9C.2	I	11836460	11849251	1	WBGene00012948
Y47H9C.7	I	11891549	11893727	-1	WBGene00012950
Y48A6B.3	III	11008222	11008934	1	WBGene00012964
Y48A6B.5	III	11009043	11010595	1	WBGene00012966
Y48A6B.6	III	11012566	11025292	1	WBGene00012967
Y48A6C.4	III	11119803	11126890	1	WBGene00012977
Y48B6A.1	II	14151040	14154373	-1	WBGene00012978
Y48B6A.5	II	14172833	14175174	-1	WBGene00012979
Y48B6A.11	II	14234972	14243603	-1	WBGene00012982
Y48B6A.12	II	14226377	14234120	-1	WBGene00012983
Y48B6A.13	II	14220938	14226287	-1	WBGene00012984
Y48C3A.4	II	13279780	13285829	-1	WBGene00012988
Y48C3A.8	II	13321954	13330825	-1	WBGene00012990
Y48C3A.10	II	13338281	13339961	1	WBGene00012992
Y48C3A.11	II	13340644	13347884	-1	WBGene00012993
Y48C3A.12	II	13376412	13388879	1	WBGene00012994
Y48C3A.14	II	13389761	13401992	1	WBGene00012995
Y48C3A.16	II	13402980	13404629	1	WBGene00012996
Y48C3A.18	II	13412635	13414906	1	WBGene00012997
Y48C3A.20	II	13369607	13375290	1	WBGene00012998
Y48E1A.1	II	13670633	13694787	-1	WBGene00012999
Y48E1B.2	II	13533486	13541084	-1	WBGene00013001
Y48E1B.3	II	13547739	13567999	-1	WBGene00013002
Y48E1B.5	II	13568077	13575068	-1	WBGene00013004
Y48E1B.8	II	13585705	13589033	1	WBGene00013007
Y48E1C.1	II	13415024	13424446	1	WBGene00013014
Y48E1C.2	II	13424506	13428970	1	WBGene00013015
Y48G10A.1	I	13489552	13491226	1	WBGene00013018
Y48G10A.3	I	13471683	13474185	-1	WBGene00013020
Y49A3A.1	V	14347731	14350776	1	WBGene00013024
Y49A3A.2	V	14351207	14354421	1	WBGene00013025
Y49A3A.3	V	14354410	14355754	1	WBGene00013026
Y49A10A.1	X	10358476	10360550	1	WBGene00013028
Y49E10.11	III	12398901	12421570	-1	WBGene00013034
Y49E10.19	III	12446353	12453202	-1	WBGene00013038
Y49E10.20	III	12453588	12456850	-1	WBGene00013039
